year,date,incident_number
2015,2015-10-23T00:00:00Z,310231501
2014,2014-11-10T00:00:00Z,311101402
2014,2014-11-19T00:00:00Z,311191401
2008,2008-11-24T00:00:00Z,311240801
2007,2007-12-12T00:00:00Z,312120701
2005,2005-12-15T00:00:00Z,312150501
2007,2007-12-16T00:00:00Z,312160701
2007,2007-12-17T00:00:00Z,312170701
2007,2007-06-03T00:00:00Z,206030701
2010,2010-07-19T00:00:00Z,207191001
2012,2012-01-01T00:00:00Z,301011201
2013,2013-01-01T00:00:00Z,301011301
2015,2015-01-01T00:00:00Z,301011501
2015,2015-01-01T00:00:00Z,301011502
2016,2016-01-01T00:00:00Z,301011601
2016,2016-01-01T00:00:00Z,301011602
2016,2016-01-01T00:00:00Z,301011603
2013,2013-01-02T00:00:00Z,301021301
2014,2014-01-02T00:00:00Z,301021401
2015,2015-01-02T00:00:00Z,301021501
2016,2016-01-02T00:00:00Z,301021601
2007,2007-01-03T00:00:00Z,301030701
2008,2008-01-03T00:00:00Z,301030801
2009,2009-01-03T00:00:00Z,301030901
2015,2015-01-03T00:00:00Z,301031501
2016,2016-01-03T00:00:00Z,301031601
2011,2011-01-04T00:00:00Z,301041101
2013,2013-01-04T00:00:00Z,301041301
2014,2014-01-04T00:00:00Z,301041401
2016,2016-01-04T00:00:00Z,301041601
2016,2016-01-04T00:00:00Z,301041602
2008,2008-01-05T00:00:00Z,301050801
2010,2010-01-05T00:00:00Z,301051001
2012,2012-01-05T00:00:00Z,301051201
2013,2013-01-05T00:00:00Z,301051301
2015,2015-01-05T00:00:00Z,301051501
2016,2016-01-05T00:00:00Z,301051602
2016,2016-01-05T00:00:00Z,301051604
2010,2010-01-06T00:00:00Z,301061001
2010,2010-01-06T00:00:00Z,301061002
2010,2010-01-06T00:00:00Z,301061003
2011,2011-01-06T00:00:00Z,301061101
2013,2013-01-06T00:00:00Z,301061303
2013,2013-01-06T00:00:00Z,301061304
2015,2015-01-06T00:00:00Z,301061501
2016,2016-01-06T00:00:00Z,301061601
2008,2008-01-07T00:00:00Z,301070801
2008,2008-01-07T00:00:00Z,301070802
2008,2008-01-07T00:00:00Z,301070803
2009,2009-01-07T00:00:00Z,301070901
2009,2009-01-07T00:00:00Z,301070902
2016,2016-01-07T00:00:00Z,301071601
2005,2005-01-08T00:00:00Z,301080501
2007,2007-01-08T00:00:00Z,301080701
2009,2009-01-08T00:00:00Z,301080901
2009,2009-01-08T00:00:00Z,301080902
2015,2015-01-06T00:00:00Z,301081501
2015,2015-01-08T00:00:00Z,301081502
2016,2016-01-08T00:00:00Z,301081601
2016,2016-01-08T00:00:00Z,301081602
2006,2006-01-09T00:00:00Z,301090601
2008,2008-01-09T00:00:00Z,301090801
2010,2010-01-09T00:00:00Z,301091001
2015,2015-01-09T00:00:00Z,301091501
2015,2015-01-09T00:00:00Z,301091502
2008,2008-01-10T00:00:00Z,301100801
2011,2011-01-10T00:00:00Z,301101101
2015,2015-01-10T00:00:00Z,301101501
2010,2010-01-11T00:00:00Z,301111001
2010,2010-02-11T00:00:00Z,301111002
2011,2011-01-11T00:00:00Z,301111101
2013,2013-01-11T00:00:00Z,301111301
2014,2014-01-11T00:00:00Z,301111401
2016,2016-01-11T00:00:00Z,301111601
2011,2011-01-12T00:00:00Z,301121101
2012,2012-01-12T00:00:00Z,301121201
2014,2014-01-12T00:00:00Z,301121401
2016,2016-01-12T00:00:00Z,301121601
2012,2012-01-13T00:00:00Z,301131201
2013,2013-01-13T00:00:00Z,301131301
2013,2013-01-13T00:00:00Z,301131302
2016,2016-01-13T00:00:00Z,301131601
2008,2008-01-14T00:00:00Z,301140802
2010,2010-01-15T00:00:00Z,301151001
2014,2014-01-15T00:00:00Z,301151401
2014,2014-01-15T00:00:00Z,301151402
2016,2016-01-15T00:00:00Z,301151601
2016,2016-01-15T00:00:00Z,301151602
2007,2007-01-16T00:00:00Z,301160701
2009,2009-01-16T00:00:00Z,301160901
2011,2011-01-16T00:00:00Z,301161101
2014,2014-01-16T00:00:00Z,301161401
2014,2014-01-16T00:00:00Z,301161402
2013,2013-01-17T00:00:00Z,301171301
2015,2015-01-17T00:00:00Z,301171501
2015,2015-01-17T00:00:00Z,301171502
2008,2008-01-18T00:00:00Z,301180801
2011,2011-01-18T00:00:00Z,301181101
2013,2013-01-18T00:00:00Z,301181301
2014,2014-01-18T00:00:00Z,301181401
2016,2016-01-18T00:00:00Z,301181601
2005,2005-01-19T00:00:00Z,301190501
2005,2005-01-19T00:00:00Z,301190502
2010,2010-01-19T00:00:00Z,301191001
2011,2011-01-19T00:00:00Z,301191101
2013,2013-01-19T00:00:00Z,301191301
2015,2015-01-19T00:00:00Z,301191501
2016,2016-01-19T00:00:00Z,301191601
2016,2016-01-19T00:00:00Z,301191602
2016,2016-01-19T00:00:00Z,301191603
2006,2006-01-20T00:00:00Z,301200601
2011,2011-01-20T00:00:00Z,301201101
2014,2014-01-20T00:00:00Z,301201401
2014,2014-01-20T00:00:00Z,301201402
2015,2015-01-20T00:00:00Z,301201501
2015,2015-01-20T00:00:00Z,301201502
2015,2015-01-20T00:00:00Z,301201503
2015,2015-01-20T00:00:00Z,301201504
2007,2007-01-21T00:00:00Z,301210701
2008,2008-01-21T00:00:00Z,301210801
2008,2008-01-21T00:00:00Z,301210802
2013,2013-01-21T00:00:00Z,301211301
2013,2013-01-21T00:00:00Z,301211302
2014,2014-01-21T00:00:00Z,301211401
2014,2014-01-21T00:00:00Z,301211402
2016,2016-01-21T00:00:00Z,301211601
2008,2008-01-22T00:00:00Z,301220801
2015,2015-01-22T00:00:00Z,301221501
2016,2016-01-22T00:00:00Z,301221601
2016,2016-01-22T00:00:00Z,301221602
2005,2005-01-23T00:00:00Z,301230501
2008,2008-01-23T00:00:00Z,301230801
2016,2016-01-23T00:00:00Z,301231601
2016,2016-01-23T00:00:00Z,301231602
2009,2009-01-24T00:00:00Z,301240901
2013,2013-01-24T00:00:00Z,301241301
2013,2013-01-24T00:00:00Z,301241302
2015,2015-01-24T00:00:00Z,301241501
2016,2016-01-24T00:00:00Z,301241601
2016,2016-01-24T00:00:00Z,301241602
2009,2009-01-25T00:00:00Z,301250901
2009,2009-01-25T00:00:00Z,301250902
2009,2009-01-25T00:00:00Z,301250903
2011,2011-01-25T00:00:00Z,301251101
2015,2015-01-25T00:00:00Z,301251501
2016,2016-01-25T00:00:00Z,301251601
2006,2006-01-26T00:00:00Z,301260601
2009,2009-01-26T00:00:00Z,301260901
2013,2013-01-26T00:00:00Z,301261301
2015,2015-01-26T00:00:00Z,301261501
2015,2015-01-26T00:00:00Z,301261502
2010,2010-01-27T00:00:00Z,301271001
2012,2012-01-27T00:00:00Z,301271201
2014,2014-01-27T00:00:00Z,301271401
2016,2016-01-27T00:00:00Z,301271601
2016,2016-01-27T00:00:00Z,301271602
2009,2009-01-28T00:00:00Z,301280901
2009,2009-01-28T00:00:00Z,301280902
2011,2011-01-28T00:00:00Z,301281101
2013,2013-01-28T00:00:00Z,301281301
2014,2014-01-28T00:00:00Z,301281401
2015,2015-01-28T00:00:00Z,301281501
2010,2010-01-29T00:00:00Z,301291001
2010,2010-01-29T00:00:00Z,301291002
2010,2010-01-29T00:00:00Z,301291003
2012,2012-01-29T00:00:00Z,301291201
2012,2012-01-29T00:00:00Z,301291202
2014,2014-01-29T00:00:00Z,301291401
2014,2014-01-29T00:00:00Z,301291402
2016,2016-01-29T00:00:00Z,301291601
2016,2016-01-29T00:00:00Z,301291602
2016,2016-01-29T00:00:00Z,301291603
2016,2016-01-29T00:00:00Z,301291604
2016,2016-01-29T00:00:00Z,301291605
2006,2006-01-30T00:00:00Z,301300601
2008,2008-01-30T00:00:00Z,301300801
2008,2008-01-30T00:00:00Z,301300802
2008,2008-01-30T00:00:00Z,301300803
2012,2012-01-30T00:00:00Z,301301201
2012,2012-01-30T00:00:00Z,301301202
2014,2014-01-30T00:00:00Z,301301401
2016,2016-01-30T00:00:00Z,301301602
2016,2016-01-30T00:00:00Z,301301604
2006,2006-01-31T00:00:00Z,301310601
2007,2007-01-31T00:00:00Z,301310701
2007,2007-01-31T00:00:00Z,301310702
2007,2007-01-31T00:00:00Z,301310703
2007,2007-01-31T00:00:00Z,301310704
2008,2008-01-31T00:00:00Z,301310801
2014,2014-01-31T00:00:00Z,301311401
2014,2014-01-31T00:00:00Z,301311402
2014,2014-01-31T00:00:00Z,301311403
2016,2016-01-31T00:00:00Z,301311601
2016,2016-02-01T00:00:00Z,302011601
2016,2016-02-01T00:00:00Z,302011602
2008,2008-02-02T00:00:00Z,302020801
2011,2011-02-02T00:00:00Z,302021101
2011,2011-02-02T00:00:00Z,302021102
2013,2013-02-02T00:00:00Z,302021301
2014,2014-02-02T00:00:00Z,302021401
2014,2014-02-02T00:00:00Z,302021402
2015,2015-02-02T00:00:00Z,302021501
2016,2016-02-02T00:00:00Z,302021601
2010,2010-02-03T00:00:00Z,302031001
2015,2015-02-03T00:00:00Z,302031501
2015,2015-02-03T00:00:00Z,302031502
2013,2013-02-04T00:00:00Z,302041301
2016,2016-02-04T00:00:00Z,302041601
2016,2016-02-05T00:00:00Z,302051601
2006,2006-02-06T00:00:00Z,302060601
2006,2006-02-06T00:00:00Z,302060602
2007,2007-02-06T00:00:00Z,302060701
2013,2013-02-06T00:00:00Z,302061301
2014,2014-02-06T00:00:00Z,302061401
2015,2015-02-06T00:00:00Z,302061501
2016,2016-02-06T00:00:00Z,302061601
2010,2010-02-07T00:00:00Z,302071001
2015,2015-02-07T00:00:00Z,302071501
2007,2007-02-08T00:00:00Z,302080701
2014,2014-02-08T00:00:00Z,302081401
2015,2015-02-08T00:00:00Z,302081501
2016,2016-02-08T00:00:00Z,302081601
2016,2016-02-08T00:00:00Z,302081602
2016,2016-02-08T00:00:00Z,302081603
2016,2016-02-08T00:00:00Z,302081604
2006,2006-02-09T00:00:00Z,302090601
2006,2006-02-09T00:00:00Z,302090602
2012,2012-02-09T00:00:00Z,302091201
2013,2013-02-09T00:00:00Z,302091301
2014,2014-02-09T00:00:00Z,302091401
2014,2014-02-09T00:00:00Z,302091402
2015,2015-02-09T00:00:00Z,302091501
2016,2016-02-09T00:00:00Z,302091601
2016,2016-02-09T00:00:00Z,302091602
2016,2016-02-09T00:00:00Z,302091603
2011,2011-02-10T00:00:00Z,302101101
2014,2014-02-10T00:00:00Z,302101401
2016,2016-02-10T00:00:00Z,302101601
2016,2016-02-10T00:00:00Z,302101602
2007,2007-02-11T00:00:00Z,302110701
2012,2012-02-11T00:00:00Z,302111201
2015,2015-02-11T00:00:00Z,302111501
2006,2006-02-12T00:00:00Z,302120601
2007,2007-02-12T00:00:00Z,302120701
2008,2008-02-12T00:00:00Z,302120801
2009,2009-02-12T00:00:00Z,302120901
2010,2010-02-12T00:00:00Z,302121001
2011,2011-02-12T00:00:00Z,302121101
2013,2013-02-12T00:00:00Z,302121301
2013,2013-02-12T00:00:00Z,302121302
2015,2015-02-12T00:00:00Z,302121501
2016,2016-02-12T00:00:00Z,302121601
2016,2016-02-12T00:00:00Z,302121602
2008,2008-02-13T00:00:00Z,302130801
2013,2013-02-13T00:00:00Z,302131301
2015,2015-02-13T00:00:00Z,302131501
2015,2015-02-13T00:00:00Z,302131502
2016,2016-02-13T00:00:00Z,302131601
2016,2016-02-13T00:00:00Z,302131602
2016,2016-02-13T00:00:00Z,302131603
2016,2016-02-13T00:00:00Z,302131604
2016,2016-02-13T00:00:00Z,302131605
2007,2007-02-14T00:00:00Z,302140701
2007,2007-02-14T00:00:00Z,302140702
2007,2007-02-14T00:00:00Z,302140703
2008,2008-02-14T00:00:00Z,302140801
2008,2008-02-14T00:00:00Z,302140802
2011,2011-02-14T00:00:00Z,302141101
2011,2011-02-14T00:00:00Z,302141102
2016,2016-02-14T00:00:00Z,302141601
2013,2013-02-15T00:00:00Z,302151301
2016,2016-02-15T00:00:00Z,302151601
2014,2014-02-16T00:00:00Z,302161401
2015,2015-02-16T00:00:00Z,302161501
2015,2015-02-16T00:00:00Z,302161502
2015,2015-02-16T00:00:00Z,302161503
2008,2008-02-17T00:00:00Z,302170801
2010,2010-02-17T00:00:00Z,302171001
2010,2010-02-17T00:00:00Z,302171002
2012,2012-02-17T00:00:00Z,302171201
2013,2013-02-17T00:00:00Z,302171301
2016,2016-02-17T00:00:00Z,302171601
2016,2016-02-17T00:00:00Z,302171602
2016,2016-02-17T00:00:00Z,302171603
2016,2016-02-17T00:00:00Z,302171604
2008,2008-02-18T00:00:00Z,302180801
2008,2008-02-18T00:00:00Z,302180802
2009,2009-02-18T00:00:00Z,302180901
2009,2009-02-18T00:00:00Z,302180902
2014,2014-02-18T00:00:00Z,302181401
2015,2015-02-18T00:00:00Z,302181501
2015,2015-02-18T00:00:00Z,302181502
2015,2015-02-19T00:00:00Z,302191501
2015,2015-02-19T00:00:00Z,302191502
2016,2016-02-19T00:00:00Z,302191601
2006,2006-02-20T00:00:00Z,302200601
2010,2010-02-20T00:00:00Z,302201001
2011,2011-02-20T00:00:00Z,302201103
2015,2015-02-20T00:00:00Z,302201501
2016,2016-02-20T00:00:00Z,302201601
2008,2008-02-21T00:00:00Z,302210801
2013,2013-02-21T00:00:00Z,302211301
2016,2016-02-21T00:00:00Z,302211601
2009,2009-02-22T00:00:00Z,302220901
2014,2014-02-22T00:00:00Z,302221401
2014,2014-02-22T00:00:00Z,302221402
2014,2014-02-22T00:00:00Z,302221403
2015,2015-02-22T00:00:00Z,302221501
2016,2016-02-22T00:00:00Z,302221601
2008,2008-02-23T00:00:00Z,302230801
2008,2008-02-23T00:00:00Z,302230802
2010,2010-02-23T00:00:00Z,302231001
2013,2013-02-23T00:00:00Z,302231301
2013,2013-02-23T00:00:00Z,302231302
2016,2016-02-23T00:00:00Z,302231601
2014,2014-02-24T00:00:00Z,302241401
2014,2014-02-24T00:00:00Z,302241402
2016,2016-02-24T00:00:00Z,302241601
2008,2008-02-25T00:00:00Z,302250801
2008,2008-02-25T00:00:00Z,302250802
2009,2009-02-25T00:00:00Z,302250901
2012,2012-02-25T00:00:00Z,302251201
2012,2012-02-25T00:00:00Z,302251202
2012,2012-02-25T00:00:00Z,302251203
2013,2013-02-25T00:00:00Z,302251301
2015,2015-02-25T00:00:00Z,302251501
2016,2016-02-25T00:00:00Z,302251601
2016,2016-02-25T00:00:00Z,302251602
2006,2006-02-26T00:00:00Z,302260601
2008,2008-02-26T00:00:00Z,302260801
2012,2012-02-26T00:00:00Z,302261201
2015,2015-02-26T00:00:00Z,302261501
2016,2016-02-26T00:00:00Z,302261601
2016,2016-02-26T00:00:00Z,302261602
2008,2008-02-27T00:00:00Z,302270801
2013,2013-02-27T00:00:00Z,302271301
2015,2015-02-27T00:00:00Z,302271501
2016,2016-02-27T00:00:00Z,302271601
2016,2016-02-27T00:00:00Z,302271602
2016,2016-02-27T00:00:00Z,302271603
2016,2016-02-27T00:00:00Z,302271604
2006,2006-02-28T00:00:00Z,302280601
2014,2014-02-28T00:00:00Z,302281401
2016,2016-02-28T00:00:00Z,302281601
2008,2008-02-29T00:00:00Z,302290801
2016,2016-02-29T00:00:00Z,302291601
2007,2007-03-01T00:00:00Z,303010701
2008,2008-03-01T00:00:00Z,303010801
2013,2013-03-01T00:00:00Z,303011301
2014,2014-03-01T00:00:00Z,303011401
2016,2016-03-01T00:00:00Z,303011601
2010,2010-03-02T00:00:00Z,303021001
2015,2015-03-02T00:00:00Z,303021501
2015,2015-03-02T00:00:00Z,303021502
2015,2015-03-02T00:00:00Z,303021503
2016,2016-03-02T00:00:00Z,303021601
2016,2016-03-02T00:00:00Z,303021602
2016,2016-03-02T00:00:00Z,303021603
2010,2010-03-03T00:00:00Z,303031001
2014,2014-03-03T00:00:00Z,303031401
2014,2014-03-03T00:00:00Z,303031402
2016,2016-03-03T00:00:00Z,303031601
2016,2016-03-03T00:00:00Z,303031602
2006,2006-03-04T00:00:00Z,303040601
2008,2008-03-04T00:00:00Z,303040801
2008,2008-03-04T00:00:00Z,303040802
2011,2011-03-04T00:00:00Z,303041101
2012,2012-03-04T00:00:00Z,303041201
2014,2014-03-04T00:00:00Z,303041401
2015,2015-03-04T00:00:00Z,303041501
2010,2010-03-05T00:00:00Z,303051001
2013,2013-03-05T00:00:00Z,303051301
2016,2016-03-05T00:00:00Z,303051601
2016,2016-03-06T00:00:00Z,303061601
2010,2010-03-07T00:00:00Z,303071001
2012,2012-03-07T00:00:00Z,303071201
2012,2012-03-07T00:00:00Z,303071202
2014,2014-03-07T00:00:00Z,303071401
2016,2016-03-07T00:00:00Z,303071601
2006,2006-03-08T00:00:00Z,303080601
2015,2015-03-08T00:00:00Z,303081501
2015,2015-03-08T00:00:00Z,303081502
2016,2016-03-08T00:00:00Z,303081601
2009,2009-03-09T00:00:00Z,303090901
2013,2013-03-09T00:00:00Z,303091301
2016,2016-03-09T00:00:00Z,303091601
2016,2016-03-09T00:00:00Z,303091602
2009,2009-03-10T00:00:00Z,303100901
2010,2010-03-10T00:00:00Z,303101001
2015,2015-03-10T00:00:00Z,303101501
2016,2016-03-10T00:00:00Z,303101601
2016,2016-03-10T00:00:00Z,303101602
2016,2016-03-10T00:00:00Z,303101603
2013,2013-03-11T00:00:00Z,303111301
2014,2014-03-11T00:00:00Z,303111401
2015,2015-03-11T00:00:00Z,303111501
2015,2015-03-11T00:00:00Z,303111502
2016,2016-03-11T00:00:00Z,303111601
2006,2006-03-12T00:00:00Z,303120601
2007,2007-03-12T00:00:00Z,303120701
2013,2013-03-12T00:00:00Z,303121301
2016,2016-03-12T00:00:00Z,303121601
2016,2016-03-13T00:00:00Z,303131601
2011,2011-03-14T00:00:00Z,303141101
2011,2011-03-14T00:00:00Z,303141102
2012,2012-03-14T00:00:00Z,303141201
2013,2013-03-14T00:00:00Z,303141301
2015,2015-03-14T00:00:00Z,303141501
2006,2006-03-15T00:00:00Z,303150601
2007,2007-03-15T00:00:00Z,303150701
2008,2008-03-15T00:00:00Z,303150801
2009,2009-03-15T00:00:00Z,303150901
2014,2014-03-15T00:00:00Z,303151403
2016,2016-03-15T00:00:00Z,303151601
2016,2016-03-15T00:00:00Z,303151602
2016,2016-03-15T00:00:00Z,303151603
2006,2006-03-16T00:00:00Z,303160601
2007,2007-03-16T00:00:00Z,303160701
2007,2007-03-16T00:00:00Z,303160702
2009,2009-03-16T00:00:00Z,303160901
2013,2013-03-16T00:00:00Z,303161301
2015,2015-03-16T00:00:00Z,303161501
2007,2007-03-17T00:00:00Z,303170701
2009,2009-03-17T00:00:00Z,303170901
2013,2013-03-17T00:00:00Z,303171301
2016,2016-03-17T00:00:00Z,303171601
2016,2016-03-17T00:00:00Z,303171602
2008,2008-03-18T00:00:00Z,303180801
2010,2010-03-18T00:00:00Z,303181001
2016,2016-03-18T00:00:00Z,303181601
2016,2016-03-18T00:00:00Z,303181602
2006,2006-03-19T00:00:00Z,303190601
2011,2011-03-19T00:00:00Z,303191101
2012,2012-03-19T00:00:00Z,303191201
2012,2012-03-19T00:00:00Z,303191202
2016,2016-03-19T00:00:00Z,303191601
2016,2016-03-19T00:00:00Z,303191602
2006,2006-03-20T00:00:00Z,303200601
2008,2008-03-20T00:00:00Z,303200801
2009,2009-03-20T00:00:00Z,303200901
2011,2011-03-20T00:00:00Z,303201101
2011,2011-03-20T00:00:00Z,303201102
2014,2014-03-20T00:00:00Z,303201401
2014,2014-03-20T00:00:00Z,303201402
2014,2014-03-20T00:00:00Z,303201403
2011,2011-03-21T00:00:00Z,303211101
2011,2011-03-21T00:00:00Z,303211102
2014,2014-03-21T00:00:00Z,303211401
2016,2016-03-21T00:00:00Z,303211601
2016,2016-03-21T00:00:00Z,303211602
2009,2009-03-22T00:00:00Z,303220901
2012,2012-03-22T00:00:00Z,303221201
2016,2016-03-22T00:00:00Z,303221601
2016,2016-03-22T00:00:00Z,303221602
2005,2005-03-23T00:00:00Z,303230501
2011,2011-03-23T00:00:00Z,303231101
2011,2011-03-23T00:00:00Z,303231102
2013,2013-03-23T00:00:00Z,303231301
2013,2013-03-23T00:00:00Z,303231302
2014,2014-03-23T00:00:00Z,303231401
2015,2015-03-23T00:00:00Z,303231501
2006,2006-03-24T00:00:00Z,303240601
2008,2008-03-24T00:00:00Z,303240801
2009,2009-03-24T00:00:00Z,303240901
2011,2011-03-24T00:00:00Z,303241101
2011,2011-03-24T00:00:00Z,303241102
2013,2013-03-24T00:00:00Z,303241301
2015,2015-03-24T00:00:00Z,303241501
2015,2015-03-24T00:00:00Z,303241502
2015,2015-03-24T00:00:00Z,303241503
2006,2006-03-25T00:00:00Z,303250601
2006,2006-03-25T00:00:00Z,303250602
2009,2009-03-25T00:00:00Z,303250901
2016,2016-03-25T00:00:00Z,303251601
2006,2006-03-26T00:00:00Z,303260601
2006,2006-03-26T00:00:00Z,303260602
2007,2007-03-26T00:00:00Z,303260701
2010,2010-03-26T00:00:00Z,303261001
2012,2012-03-26T00:00:00Z,303261201
2014,2014-03-26T00:00:00Z,303261401
2008,2008-03-27T00:00:00Z,303270801
2008,2008-03-27T00:00:00Z,303270802
2012,2012-03-27T00:00:00Z,303271201
2015,2015-03-24T00:00:00Z,303271501
2008,2008-03-28T00:00:00Z,303280801
2014,2014-03-28T00:00:00Z,303281401
2016,2016-03-28T00:00:00Z,303281601
2016,2016-03-28T00:00:00Z,303281602
2016,2016-03-28T00:00:00Z,303281603
2006,2006-03-29T00:00:00Z,303290601
2007,2007-03-29T00:00:00Z,303290701
2014,2014-03-29T00:00:00Z,303291401
2014,2014-03-29T00:00:00Z,303291402
2016,2016-03-29T00:00:00Z,303291601
2016,2016-03-29T00:00:00Z,303291602
2006,2006-03-30T00:00:00Z,303300601
2016,2016-03-30T00:00:00Z,303301601
2006,2006-03-31T00:00:00Z,303310601
2009,2009-03-31T00:00:00Z,303310901
2014,2014-03-31T00:00:00Z,303311401
2014,2014-03-31T00:00:00Z,303311402
2015,2015-03-31T00:00:00Z,303311501
2015,2015-03-31T00:00:00Z,303311502
2007,2007-04-01T00:00:00Z,304010701
2013,2013-04-01T00:00:00Z,304011301
2013,2013-04-01T00:00:00Z,304011302
2014,2014-04-01T00:00:00Z,304011401
2015,2015-04-01T00:00:00Z,304011501
2015,2015-04-01T00:00:00Z,304011502
2007,2007-04-02T00:00:00Z,304020701
2013,2013-04-02T00:00:00Z,304021301
2015,2015-04-02T00:00:00Z,304021501
2016,2016-04-02T00:00:00Z,304021601
2009,2009-04-03T00:00:00Z,304030901
2013,2013-04-03T00:00:00Z,304031301
2014,2014-04-03T00:00:00Z,304031401
2015,2015-04-03T00:00:00Z,304031501
2015,2015-04-03T00:00:00Z,304031502
2016,2016-04-03T00:00:00Z,304031601
2014,2014-04-04T00:00:00Z,304041401
2016,2016-04-04T00:00:00Z,304041601
2016,2016-04-04T00:00:00Z,304041602
2016,2016-04-04T00:00:00Z,304041603
2006,2006-04-05T00:00:00Z,304050601
2012,2012-04-05T00:00:00Z,304051201
2015,2015-04-05T00:00:00Z,304051503
2016,2016-04-05T00:00:00Z,304051601
2009,2009-04-06T00:00:00Z,304060901
2010,2010-04-06T00:00:00Z,304061001
2011,2011-04-06T00:00:00Z,304061101
2015,2015-04-06T00:00:00Z,304061501
2016,2016-04-06T00:00:00Z,304061602
2016,2016-04-06T00:00:00Z,304061603
2009,2009-04-07T00:00:00Z,304070901
2010,2010-04-07T00:00:00Z,304071001
2010,2010-04-07T00:00:00Z,304071002
2011,2011-04-07T00:00:00Z,304071101
2013,2013-04-07T00:00:00Z,304071301
2014,2014-04-07T00:00:00Z,304071401
2015,2015-04-07T00:00:00Z,304071501
2015,2015-04-07T00:00:00Z,304071502
2007,2007-04-08T00:00:00Z,304080701
2016,2016-04-08T00:00:00Z,304081601
2005,2005-04-09T00:00:00Z,304090501
2012,2012-04-09T00:00:00Z,304091201
2012,2012-04-09T00:00:00Z,304091202
2012,2012-04-09T00:00:00Z,304091203
2014,2014-04-09T00:00:00Z,304091401
2014,2014-04-09T00:00:00Z,304091402
2015,2015-04-09T00:00:00Z,304091501
2016,2016-04-09T00:00:00Z,304091601
2007,2007-04-10T00:00:00Z,304100701
2007,2007-04-10T00:00:00Z,304100702
2009,2009-04-10T00:00:00Z,304100901
2015,2015-04-10T00:00:00Z,304101501
2016,2016-04-10T00:00:00Z,304101601
2016,2016-04-10T00:00:00Z,304101602
2012,2012-04-11T00:00:00Z,304111201
2012,2012-04-11T00:00:00Z,304111202
2012,2012-04-11T00:00:00Z,304111203
2014,2014-04-11T00:00:00Z,304111401
2015,2015-04-11T00:00:00Z,304111501
2016,2016-04-11T00:00:00Z,304111601
2009,2009-04-12T00:00:00Z,304120901
2009,2009-04-12T00:00:00Z,304120902
2009,2009-04-12T00:00:00Z,304120903
2009,2009-04-12T00:00:00Z,304120905
2015,2015-04-12T00:00:00Z,304121501
2015,2015-04-12T00:00:00Z,304121502
2015,2015-04-12T00:00:00Z,304121503
2016,2016-04-12T00:00:00Z,304121601
2016,2016-04-12T00:00:00Z,304121602
2013,2013-04-13T00:00:00Z,304131301
2015,2015-04-13T00:00:00Z,304131501
2016,2016-04-13T00:00:00Z,304131601
2016,2016-04-13T00:00:00Z,304131602
2010,2010-04-14T00:00:00Z,304141001
2012,2012-04-14T00:00:00Z,304141201
2013,2013-04-14T00:00:00Z,304141301
2015,2015-04-14T00:00:00Z,304141501
2016,2016-04-14T00:00:00Z,304141601
2006,2006-04-15T00:00:00Z,304150601
2007,2007-04-15T00:00:00Z,304150701
2007,2007-04-15T00:00:00Z,304150702
2014,2014-04-15T00:00:00Z,304151401
2015,2015-04-15T00:00:00Z,304151501
2016,2016-04-15T00:00:00Z,304151601
2016,2016-04-15T00:00:00Z,304151602
2016,2016-04-15T00:00:00Z,304151603
2006,2006-04-16T00:00:00Z,304160601
2009,2009-04-16T00:00:00Z,304160901
2009,2009-04-16T00:00:00Z,304160902
2009,2009-04-16T00:00:00Z,304160903
2009,2009-04-16T00:00:00Z,304160904
2009,2009-04-16T00:00:00Z,304160905
2011,2011-04-16T00:00:00Z,304161101
2012,2012-04-16T00:00:00Z,304161201
2013,2013-04-16T00:00:00Z,304161301
2013,2013-04-16T00:00:00Z,304161302
2010,2010-04-17T00:00:00Z,304171001
2011,2011-04-17T00:00:00Z,304171101
2013,2013-04-17T00:00:00Z,304171301
2014,2014-04-17T00:00:00Z,304171401
2014,2014-04-17T00:00:00Z,304171402
2016,2016-04-17T00:00:00Z,304171601
2006,2006-04-18T00:00:00Z,304180601
2013,2013-04-18T00:00:00Z,304181301
2013,2013-04-18T00:00:00Z,304181302
2016,2016-04-18T00:00:00Z,304181601
2016,2016-04-18T00:00:00Z,304181602
2005,2005-04-19T00:00:00Z,304190501
2007,2007-04-19T00:00:00Z,304190701
2009,2009-04-19T00:00:00Z,304190901
2010,2010-04-19T00:00:00Z,304191001
2013,2013-04-19T00:00:00Z,304191301
